year,week,injury_type,game_status
2016,6,Ankle,Questionable
2016,6,Ankle,Questionable
2016,6,Hip,Questionable
2016,6,Knee,Questionable
2016,6,Calf,Questionable
2016,6,Hip,Questionable
2016,6,Foot,Questionable
2016,6,Shoulder,Out
2016,6,Shoulder,Questionable
2016,6,Hamstring,Questionable
2016,6,Concussion,Questionable
2016,6,Hamstring,Questionable
2016,6,Knee,Out
2016,6,Shoulder,Questionable
2016,6,Back,Questionable
2016,6,Knee,Out
2016,6,Fibula,Out
2016,6,Quadricep,Out
2016,6,Ankle,Questionable
2016,6,Hamstring,Questionable
2016,6,Back,Questionable
2016,6,Quadricep,Questionable
2016,6,Groin,Questionable
2016,6,Concussion,Out
2016,6,Toe,Questionable
2016,6,Thumb,Questionable
2016,6,Concussion,Questionable
2016,6,Calf,Out
2016,6,Groin,Questionable
2016,6,Groin,Questionable
2016,6,Foot,Out
2016,6,Hamstring,Doubtful
2016,6,Knee,Questionable
2016,6,Hamstring,Questionable
2016,6,Ankle,Questionable
2016,6,Ankle,Out
2016,6,Quadricep,Questionable
2016,6,Calf,Questionable
2016,6,Knee,Questionable
2016,6,Knee,Questionable
2016,6,Toe,Out
2016,6,Quadricep,Questionable
2016,6,Knee,Questionable
2016,6,Calf,Out
2016,6,Ankle,Questionable
2016,6,Hamstring,Questionable
2016,6,Finger,Questionable
2016,6,Ankle,Out
2016,6,Hamstring,Out
2016,6,Knee,Out
2016,6,Groin,Out
2016,6,Knee,Out
2016,6,Shoulder,Out
2016,6,Collarbone,Out
2016,6,Foot,Questionable
2016,6,Concussion,Out
2016,6,Ankle,Questionable
2016,6,Groin,Questionable
2016,6,Shoulder,Questionable
2016,6,Hamstring,Questionable
2016,6,Shoulder,Questionable
2016,6,Groin,Questionable
2016,6,Foot,Questionable
2016,6,Knee,Questionable
2016,6,Quadricep,Questionable
2016,6,Quadricep,Out
2016,6,Groin,Questionable
2016,6,Hamstring,Questionable
2016,6,Thumb,Out
2016,6,Wrist,Questionable
2016,6,Fibula,Out
2016,6,Oblique,Questionable
2016,6,Hamstring,Questionable
2016,6,Calf,Out
2016,6,Ankle,Questionable
2016,6,Concussion,Questionable
2016,6,Achilles,Out
2016,6,Hamstring,Questionable
2016,6,Concussion,Questionable
2016,7,Knee,Questionable
2016,7,Hamstring,Doubtful
2016,7,Knee,Doubtful
2016,7,Hamstring,Questionable
2016,7,Toe,Out
2016,7,Concussion,Out
2016,7,Hamstring,Out
2016,7,Thigh,Questionable
2016,7,Foot,Out
2016,7,Shoulder,Questionable
2016,7,Thigh,Questionable
2016,7,Thigh,Doubtful
2016,7,Thigh,Out
2016,7,Thigh,Questionable
2016,7,Concussion,Questionable
2016,7,Ankle,Doubtful
2016,7,Foot,Questionable
2016,7,Bicep,Doubtful
2016,7,Thigh,Doubtful
2016,7,Shoulder,Doubtful
2016,7,Ankle,Questionable
2016,7,Hamstring,Doubtful
2016,7,Back,Questionable
2016,7,Ankle,Questionable
2016,7,Back,Out
2016,7,Knee,Questionable
2016,7,Hamstring,Questionable
2016,7,Shoulder,Questionable
2016,7,Neck,Questionable
2016,7,Foot,Doubtful
2016,7,Rib,Questionable
2016,7,Hamstring,Questionable
2016,7,Hamstring,Questionable
2016,7,Thumb,Doubtful
2016,7,Calf,Questionable
2016,7,Wrist,Questionable
2016,7,Ankle,Doubtful
2016,7,Ankle,Out
2016,7,Ankle,Doubtful
2016,7,Rib,Questionable
2016,7,Knee,Questionable
2016,7,Toe,Out
2016,7,Ankle,Doubtful
2016,7,Back,Questionable
2016,7,Hamstring,Out
2016,7,Hand,Out
2016,7,Shoulder,Questionable
2016,7,Knee,Out
2016,7,Groin,Doubtful
2016,7,Shoulder,Out
2016,7,Hamstring,Questionable
2016,7,Ankle,Questionable
2016,7,Concussion,Questionable
2016,7,Concussion,Questionable
2016,7,Forearm,Out
2016,7,Ankle,Questionable
2016,7,Ankle,Out
2016,7,Quadricep,Out
2016,7,Shoulder,Out
2016,7,Ankle,Out
2016,7,Ankle,Out
2016,7,Groin,Questionable
2016,7,Ankle,Questionable
2016,7,Abdomen,Questionable
2016,7,Quadricep,Out
2016,7,Concussion,Questionable
2016,7,Hamstring,Out
2016,7,Ankle,Out
2016,7,Ankle,Out
2016,7,Groin,Out
2016,7,Groin,Out
2016,7,Knee,Out
2016,7,Calf,Out
2016,7,Ankle,Out
2016,7,Foot,Out
2016,7,Quadricep,Out
2016,7,Ankle,Out
2016,7,Knee,Out
2016,7,Calf,Questionable
2016,7,Foot,Out
2016,7,Knee,Questionable
2016,7,Illness,Questionable
2016,7,Hip,Questionable
2016,7,Ankle,Out
2016,7,Ankle,Out
2016,7,Tricep,Out
2016,7,Shoulder,Out
2016,7,Knee,Questionable
2016,7,Hip,Questionable
2016,7,Foot,Questionable
2016,7,Ankle,Questionable
2016,7,Knee,Questionable
2016,7,Knee,Questionable
2016,7,Thigh,Out
2016,7,Hand,Doubtful
2016,7,Ankle,Questionable
2016,7,Ankle,Out
2016,7,Shoulder,Questionable
2016,7,Calf,Doubtful
2016,7,Concussion,Out
2016,7,Hamstring,Questionable
2016,7,Knee,Out
2016,7,Groin,Questionable
2016,7,Hamstring,Questionable
2016,7,Hamstring,Questionable
2016,7,Concussion,Out
2016,7,Groin,Questionable
2016,7,Knee,Out
2016,7,Knee,Out
2016,7,Thumb,Questionable
2016,7,Ankle,Doubtful
2016,7,Ankle,Questionable
2016,7,Knee,Questionable
2016,7,Hip,Questionable
2016,7,Foot,Questionable
2016,7,Shoulder,Questionable
2016,7,Concussion,Questionable
2016,7,Hamstring,Questionable
2016,7,Ankle,Questionable
2016,7,Back,Questionable
2016,7,Hamstring,Out
2016,7,Knee,Questionable
2016,7,Fibula,Out
2016,7,Quadricep,Out
2016,7,Back,Questionable
2016,7,Hamstring,Out
2016,7,Abdomen,Out
2016,7,Groin,Out
2016,7,Concussion,Out
2016,7,Ankle,Questionable
2016,7,Calf,Out
2016,7,Foot,Out
2016,7,Knee,Out
2016,7,Shoulder,Questionable
2016,7,Ankle,Out
2016,7,Knee,Questionable
2016,7,Neck,Out
2016,7,Ankle,Out
2016,7,Ankle,Questionable
2016,7,Ankle,Doubtful
2016,7,Calf,Questionable
2016,7,Knee,Questionable
2016,7,Knee,Questionable
2016,7,Knee,Questionable
2016,7,Toe,Questionable
2016,7,Shoulder,Questionable
2016,7,Calf,Questionable
2016,7,Calf,Questionable
2016,7,Rib,Questionable
2016,7,Groin,Questionable
2016,7,Hamstring,Questionable
2016,7,Ankle,Out
2016,7,Hamstring,Out
2016,7,Knee,Out
2016,7,Groin,Out
2016,7,Knee,Out
2016,7,Shoulder,Out
2016,7,Knee,Out
2016,7,Collarbone,Out
2016,7,Ankle,Out
2016,7,Knee,Questionable
2016,7,Concussion,Out
2016,7,Knee,Questionable
2016,7,Shoulder,Out
2016,7,Concussion,Questionable
2016,7,Back,Questionable
2016,7,Groin,Doubtful
2016,7,Knee,Out
2016,7,Ankle,Out
2016,7,Fibula,Out
2016,7,Knee,Out
2016,7,Knee,Questionable
2016,7,Ankle,Out
2016,7,Knee,Questionable
2016,7,Hamstring,Out
2016,7,Calf,Questionable
2016,7,Hamstring,Out
2016,7,Hamstring,Questionable
2016,7,Ankle,Questionable
2016,7,Shoulder,Questionable
2016,7,Concussion,Out
2016,8,Hamstring,Questionable
2016,8,Ankle,Out
2016,8,Hamstring,Questionable
2016,8,Illness,Questionable
2016,8,Calf,Out
2016,8,Toe,Out
2016,8,Finger,Questionable
2016,8,Hamstring,Out
2016,8,Quadricep,Questionable
2016,8,Shoulder,Questionable
2016,8,Knee,Questionable
2016,8,Hamstring,Questionable
2016,8,Foot,Questionable
2016,8,Ankle,Questionable
2016,8,Concussion,Out
2016,8,Hand,Questionable
2016,8,Hamstring,Doubtful
2016,8,Knee,Questionable
2016,8,Shoulder,Questionable
2016,8,Neck,Out
2016,8,Foot,Questionable
2016,8,Foot,Questionable
2016,8,Ankle,Out
2016,8,Illness,Questionable
2016,8,Hamstring,Questionable
2016,8,Concussion,Out
2016,8,Foot,Questionable
2016,8,Concussion,Questionable
2016,8,Hamstring,Questionable
2016,8,Ankle,Doubtful
2016,8,Ankle,Out
2016,8,Ankle,Questionable
2016,8,Tricep,Doubtful
2016,8,Knee,Questionable
2016,8,Stomach,Questionable
2016,8,Knee,Questionable
2016,8,Toe,Doubtful
2016,8,Ankle,Questionable
2016,8,Hamstring,Questionable
2016,8,Hand,Out
2016,8,Groin,Questionable
2016,8,Concussion,Out
2016,8,Groin,Questionable
2016,8,Knee,Questionable
2016,8,Concussion,Questionable
2016,8,Hamstring,Out
2016,8,Knee,Questionable
2016,8,Foot,Questionable
2016,8,Ankle,Questionable
2016,8,Back,Questionable
2016,8,Back,Out
2016,8,Hamstring,Questionable
2016,8,Back,Questionable
2016,8,Neck,Questionable
2016,8,Chest,Questionable
2016,8,Knee,Out
2016,8,Hamstring,Questionable
2016,8,Hip,Questionable
2016,8,Back,Questionable
2016,8,Forearm,Questionable
2016,8,Ankle,Questionable
2016,8,Foot,Questionable
2016,8,Knee,Out
2016,8,Shoulder,Questionable
2016,8,Illness,Questionable
2016,8,Ankle,Questionable
2016,8,Hamstring,Out
2016,8,Knee,Questionable
2016,8,Hamstring,Questionable
2016,8,Ankle,Out
2016,8,Hip,Questionable
2016,8,Hamstring,Questionable
2016,8,Illness,Questionable
2016,8,Groin,Out
2016,8,Groin,Out
2016,8,Knee,Out
2016,8,Elbow,Questionable
2016,8,Calf,Questionable
2016,8,Ankle,Questionable
2016,8,Shoulder,Questionable
2016,8,Quadricep,Out
2016,8,Ankle,Out
2016,8,Knee,Out
2016,8,Knee,Out
2016,8,Ankle,Out
2016,8,Tricep,Out
2016,8,Shoulder,Questionable
2016,8,Hamstring,Out
2016,8,Quadricep,Questionable
2016,8,Ankle,Questionable
2016,8,Knee,Out
2016,8,Ankle,Out
2016,8,Ankle,Questionable
2016,8,Hand,Out
2016,8,Knee,Out
2016,8,Hand,Out
2016,8,Ankle,Out
2016,8,Concussion,Questionable
2016,8,Knee,Questionable
2016,8,Ankle,Out
2016,8,Wrist,Questionable
2016,8,Ankle,Questionable
2016,8,Ankle,Questionable
2016,8,Foot,Questionable
2016,8,Shoulder,Questionable
2016,8,Hip,Questionable
2016,8,Hamstring,Questionable
2016,8,Ankle,Questionable
2016,8,Back,Questionable
2016,8,Hamstring,Out
2016,8,Knee,Questionable
2016,8,Fibula,Out
2016,8,Quadricep,Questionable
2016,8,Neck,Questionable
2016,8,Knee,Out
2016,8,Hamstring,Questionable
2016,8,Abdomen,Out
2016,8,Groin,Questionable
2016,8,Quadricep,Out
2016,8,Shoulder,Questionable
2016,8,Ankle,Out
2016,8,Ankle,Doubtful
2016,8,Neck,Doubtful
2016,8,Ankle,Doubtful
2016,8,Knee,Doubtful
2016,8,Ankle,Questionable
2016,8,Ankle,Questionable
2016,8,Hip,Questionable
2016,8,Knee,Questionable
2016,8,Ankle,Out
2016,8,Shoulder,Questionable
2016,8,Calf,Questionable
2016,8,Hamstring,Out
2016,8,Ankle,Questionable
2016,8,Groin,Out
2016,8,Collarbone,Doubtful
2016,8,Ankle,Out
2016,8,Knee,Questionable
2016,8,Concussion,Questionable
2016,8,Concussion,Out
2016,8,Shoulder,Questionable
2016,8,Knee,Questionable
2016,8,Knee,Out
2016,8,Groin,Out
2016,8,Hamstring,Out
2016,8,Thigh,Questionable
2016,8,Ankle,Out
2016,8,Fibula,Out
2016,8,Knee,Out
2016,8,Knee,Out
2016,8,Ankle,Questionable
2016,8,Ankle,Questionable
2016,8,Hamstring,Out
2016,8,Calf,Questionable
2016,8,Hamstring,Out
2016,8,Concussion,Out
2016,8,Foot,Questionable
2016,8,Neck,Out
2016,8,Knee,Questionable
2016,8,Knee,Out
2016,8,Ankle,Questionable
2016,8,Groin,Questionable
2016,8,Groin,Questionable
2016,8,Hip,Questionable
2016,8,Hamstring,Questionable
2016,8,Knee,Out
2016,8,Chest,Questionable
2016,8,Concussion,Questionable
2016,8,Concussion,Questionable
2016,8,Shoulder,Questionable
2016,8,Knee,Questionable
2016,9,Hamstring,Out
2016,9,Quadricep,Out
2016,9,Shoulder,Out
2016,9,Thigh,Out
2016,9,Foot,Out
2016,9,Thigh,Out
2016,9,Thigh,Questionable
2016,9,Ankle,Questionable
2016,9,Foot,Questionable
2016,9,Bicep,Questionable
2016,9,Thigh,Questionable
2016,9,Thigh,Doubtful
2016,9,Shoulder,Questionable
2016,9,Concussion,Questionable
2016,9,Hamstring,Questionable
2016,9,Shoulder,Out
2016,9,Groin,Questionable
2016,9,Knee,Questionable
2016,9,Groin,Out
2016,9,Ankle,Questionable
2016,9,Hand,Questionable
2016,9,Hamstring,Questionable
2016,9,Knee,Questionable
2016,9,Concussion,Out
2016,9,Foot,Questionable
2016,9,Groin,Questionable
2016,9,Ankle,Out
2016,9,Shoulder,Questionable
2016,9,Groin,Questionable
2016,9,Concussion,Out
2016,9,Knee,Out
2016,9,Elbow,Questionable
2016,9,Concussion,Questionable
2016,9,Shoulder,Questionable
2016,9,Hamstring,Questionable
2016,9,Groin,Questionable
2016,9,Knee,Questionable
2016,9,Forearm,Out
2016,9,Groin,Out
2016,9,Knee,Questionable
2016,9,Hamstring,Out
2016,9,Knee,Questionable
2016,9,Foot,Out
2016,9,Knee,Questionable
2016,9,Back,Questionable
2016,9,Back,Out
2016,9,Back,Questionable
2016,9,Hamstring,Questionable
2016,9,Hip,Questionable
2016,9,Back,Out
2016,9,Hamstring,Questionable
2016,9,Ankle,Questionable
2016,9,Hamstring,Questionable
2016,9,Rib,Questionable
2016,9,Knee,Out
2016,9,Shoulder,Questionable
2016,9,Illness,Questionable
2016,9,Ankle,Questionable
2016,9,Hamstring,Questionable
2016,9,Hamstring,Questionable
2016,9,Ankle,Out
2016,9,Concussion,Questionable
2016,9,Hamstring,Questionable
2016,9,Groin,Out
2016,9,Groin,Questionable
2016,9,Knee,Out
2016,9,Knee,Out
2016,9,Groin,Out
2016,9,Ankle,Questionable
2016,9,Knee,Questionable
2016,9,Hamstring,Out
2016,9,Concussion,Questionable
2016,9,Knee,Questionable
2016,9,Knee,Out
2016,9,Ankle,Questionable
2016,9,Tricep,Out
2016,9,Concussion,Out
2016,9,Calf,Questionable
2016,9,Foot,Out
2016,9,Knee,Out
2016,9,Hip,Questionable
2016,9,Groin,Questionable
2016,9,Head,Out
2016,9,Concussion,Out
2016,9,Hand,Out
2016,9,Groin,Questionable
2016,9,Hand,Questionable
2016,9,Ankle,Questionable
2016,9,Ankle,Questionable
2016,9,Calf,Out
2016,9,Ankle,Questionable
2016,9,Shoulder,Questionable
2016,9,Concussion,Out
2016,9,Knee,Out
2016,9,Hamstring,Questionable
2016,9,Concussion,Out
2016,9,Abdomen,Questionable
2016,9,Concussion,Out
2016,9,Knee,Out
2016,9,Concussion,Questionable
2016,9,Concussion,Out
2016,9,Hand,Out
2016,9,Ankle,Questionable
2016,9,Ankle,Questionable
2016,9,Hamstring,Questionable
2016,9,Knee,Questionable
2016,9,Fibula,Questionable
2016,9,Quadricep,Out
2016,9,Knee,Questionable
2016,9,Hamstring,Out
2016,9,Quadricep,Out
2016,9,Abdomen,Questionable
2016,9,Concussion,Questionable
2016,9,Elbow,Questionable
2016,9,Calf,Questionable
2016,9,Calf,Questionable
2016,9,Foot,Out
2016,9,Concussion,Out
2016,9,Quadricep,Out
2016,9,Shoulder,Questionable
2016,9,Elbow,Out
2016,9,Shoulder,Questionable
2016,9,Ankle,Out
2016,9,Ankle,Doubtful
2016,9,Neck,Doubtful
2016,9,Shoulder,Questionable
2016,9,Ankle,Questionable
2016,9,Ankle,Questionable
2016,9,Back,Questionable
2016,9,Knee,Questionable
2016,9,Knee,Questionable
2016,9,Ankle,Out
2016,9,Ankle,Questionable
2016,9,Knee,Questionable
2016,9,Shoulder,Questionable
2016,9,Calf,Questionable
2016,9,Hamstring,Out
2016,9,Hamstring,Out
2016,9,Ankle,Questionable
2016,9,Groin,Questionable
2016,9,Foot,Questionable
2016,9,Knee,Questionable
2016,9,Knee,Out
2016,9,Knee,Questionable
2016,9,Collarbone,Doubtful
2016,9,Ankle,Doubtful
2016,9,Knee,Questionable
2016,9,Knee,Out
2016,9,Knee,Out
2016,9,Concussion,Out
2016,9,Hamstring,Doubtful
2016,9,Knee,Questionable
2016,9,Shoulder,Questionable
2016,9,Ankle,Out
2016,9,Knee,Out
2016,9,Knee,Out
2016,9,Groin,Out
2016,9,Hamstring,Out
2016,9,Fibula,Out
2016,9,Knee,Questionable
2016,9,Knee,Out
2016,9,Bicep,Questionable
2016,9,Hamstring,Out
2016,9,Hamstring,Out
2016,9,Foot,Out
2016,9,Hip,Doubtful
2016,9,Neck,Questionable
2016,9,Knee,Out
2016,9,Groin,Questionable
2016,9,Shoulder,Questionable
2016,10,Shoulder,Out
2016,10,Calf,Questionable
2016,10,Ankle,Out
2016,10,Hamstring,Out
2016,10,Shoulder,Out
2016,10,Shoulder,Out
2016,10,Thigh,Out
2016,10,Chest,Questionable
2016,10,Foot,Out
2016,10,Thigh,Out
2016,10,Thigh,Out
2016,10,Shoulder,Doubtful
2016,10,Ankle,Questionable
2016,10,Knee,Questionable
2016,10,Concussion,Out
2016,10,Shoulder,Questionable
2016,10,Knee,Questionable
2016,10,Concussion,Out
2016,10,Knee,Questionable
2016,10,Hamstring,Questionable
2016,10,Ankle,Questionable
2016,10,Ankle,Out
2016,10,Knee,Questionable
2016,10,Knee,Questionable
2016,10,Toe,Questionable
2016,10,Back,Questionable
2016,10,Calf,Questionable
2016,10,Fibula,Out
2016,10,Hamstring,Questionable
2016,10,Groin,Out
2016,10,Knee,Questionable
2016,10,Forearm,Out
2016,10,Groin,Out
2016,10,Hamstring,Questionable
2016,10,Foot,Questionable
2016,10,Back,Questionable
2016,10,Concussion,Questionable
2016,10,Back,Questionable
2016,10,Back,Questionable
2016,10,Back,Out
2016,10,Elbow,Out
2016,10,Ankle,Doubtful
2016,10,Shoulder,Questionable
2016,10,Hamstring,Out
2016,10,Groin,Out
2016,10,Knee,Questionable
2016,10,Knee,Out
2016,10,Groin,Out
2016,10,Ankle,Questionable
2016,10,Knee,Questionable
2016,10,Illness,Questionable
2016,10,Quadricep,Questionable
2016,10,Ankle,Out
2016,10,Groin,Questionable
2016,10,Ankle,Questionable
2016,10,Hamstring,Questionable
2016,10,Concussion,Questionable
2016,10,Eye,Questionable
2016,10,Concussion,Out
2016,10,Knee,Out
2016,10,Hip,Out
2016,10,Hamstring,Questionable
2016,10,Groin,Out
2016,10,Hand,Doubtful
2016,10,Groin,Questionable
2016,10,Thigh,Questionable
2016,10,Ankle,Questionable
2016,10,Back,Questionable
2016,10,Hip,Questionable
2016,10,Calf,Out
2016,10,Ankle,Questionable
2016,10,Shoulder,Questionable
2016,10,Knee,Questionable
2016,10,Knee,Questionable
2016,10,Ankle,Questionable
2016,10,Knee,Out
2016,10,Hand,Questionable
2016,10,Shoulder,Questionable
2016,10,Concussion,Questionable
2016,10,Neck,Questionable
2016,10,Calf,Questionable
2016,10,Knee,Out
2016,10,Shoulder,Questionable
2016,10,Hand,Questionable
2016,10,Ankle,Questionable
2016,10,Ankle,Out
2016,10,Hamstring,Questionable
2016,10,Ankle,Questionable
2016,10,Back,Questionable
2016,10,Foot,Questionable
2016,10,Back,Questionable
2016,10,Hamstring,Out
2016,10,Knee,Questionable
2016,10,Quadricep,Questionable
2016,10,Hamstring,Questionable
2016,10,Illness,Out
2016,10,Shoulder,Questionable
2016,10,Calf,Questionable
2016,10,Ankle,Questionable
2016,10,Knee,Out
2016,10,Concussion,Questionable
2016,10,Quadricep,Out
2016,10,Elbow,Out
2016,10,Knee,Questionable
2016,10,Ankle,Out
2016,10,Concussion,Out
2016,10,Shoulder,Questionable
2016,10,Knee,Questionable
2016,10,Ankle,Out
2016,10,Hamstring,Out
2016,10,Hamstring,Out
2016,10,Hamstring,Questionable
2016,10,Rib,Questionable
2016,10,Hamstring,Doubtful
2016,10,Ankle,Questionable
2016,10,Groin,Questionable
2016,10,Hamstring,Questionable
2016,10,Groin,Out
2016,10,Foot,Out
2016,10,Shoulder,Out
2016,10,Knee,Out
2016,10,Collarbone,Doubtful
2016,10,Knee,Doubtful
2016,10,Knee,Out
2016,10,Ankle,Out
2016,10,Concussion,Questionable
2016,10,Knee,Questionable
2016,10,Concussion,Questionable
2016,10,Hamstring,Out
2016,10,Knee,Questionable
2016,10,Shoulder,Questionable
2016,10,Ankle,Out
2016,10,Knee,Questionable
2016,10,Back,Questionable
2016,10,Knee,Out
2016,10,Hamstring,Questionable
2016,10,Hamstring,Questionable
2016,10,Fibula,Out
2016,10,Knee,Questionable
2016,10,Knee,Questionable
2016,10,Knee,Doubtful
2016,10,Hamstring,Questionable
2016,10,Hamstring,Questionable
2016,10,Concussion,Out
2016,10,Foot,Out
2016,10,Hip,Out
2016,10,Shoulder,Questionable
2016,10,Thumb,Questionable
2016,10,Concussion,Questionable
2016,10,Shoulder,Doubtful
2016,10,Ankle,Questionable
2016,11,Ankle,Questionable
2016,11,Shoulder,Questionable
2016,11,Foot,Doubtful
2016,11,Ankle,Questionable
2016,11,Thigh,Questionable
2016,11,Foot,Doubtful
2016,11,Thigh,Out
2016,11,Shoulder,Questionable
2016,11,Ankle,Out
2016,11,Thigh,Questionable
2016,11,Back,Doubtful
2016,11,Thigh,Doubtful
2016,11,Thigh,Questionable
2016,11,Shoulder,Questionable
2016,11,Shoulder,Out
2016,11,Groin,Questionable
2016,11,Hand,Questionable
2016,11,Groin,Questionable
2016,11,Hip,Questionable
2016,11,Foot,Questionable
2016,11,Knee,Questionable
2016,11,Concussion,Out
2016,11,Shoulder,Questionable
2016,11,Concussion,Out
2016,11,Concussion,Out
2016,11,Hamstring,Questionable
2016,11,Ankle,Questionable
2016,11,Ankle,Doubtful
2016,11,Concussion,Doubtful
2016,11,Knee,Questionable
2016,11,Knee,Questionable
2016,11,Toe,Questionable
2016,11,Ankle,Questionable
2016,11,Back,Doubtful
2016,11,Foot,Questionable
2016,11,Ankle,Questionable
2016,11,Calf,Questionable
2016,11,Calf,Doubtful
2016,11,Knee,Questionable
2016,11,Back,Questionable
2016,11,Forearm,Out
2016,11,Groin,Out
2016,11,Foot,Questionable
2016,11,Back,Questionable
2016,11,Back,Questionable
2016,11,Back,Questionable
2016,11,Ankle,Questionable
2016,11,Knee,Doubtful
2016,11,Ankle,Questionable
2016,11,Ankle,Questionable
2016,11,Foot,Out
2016,11,Hamstring,Questionable
2016,11,Groin,Out
2016,11,Ankle,Out
2016,11,Knee,Out
2016,11,Calf,Out
2016,11,Knee,Questionable
2016,11,Illness,Out
2016,11,Hamstring,Questionable
2016,11,Ankle,Out
2016,11,Groin,Questionable
2016,11,Illness,Questionable
2016,11,Knee,Out
2016,11,Groin,Doubtful
2016,11,Back,Questionable
2016,11,Eye,Out
2016,11,Foot,Questionable
2016,11,Concussion,Questionable
2016,11,Neck,Questionable
2016,11,Knee,Questionable
2016,11,Hip,Doubtful
2016,11,Hamstring,Questionable
2016,11,Groin,Out
2016,11,Hip,Questionable
2016,11,Knee,Questionable
2016,11,Foot,Questionable
2016,11,Thigh,Questionable
2016,11,Ankle,Questionable
2016,11,Illness,Questionable
2016,11,Concussion,Questionable
2016,11,Ankle,Questionable
2016,11,Wrist,Out
2016,11,Shoulder,Questionable
2016,11,Knee,Out
2016,11,Knee,Questionable
2016,11,Knee,Doubtful
2016,11,Knee,Questionable
2016,11,Shoulder,Questionable
2016,11,Hip,Doubtful
2016,11,Neck,Questionable
2016,11,Calf,Questionable
2016,11,Ankle,Questionable
2016,11,Knee,Out
2016,11,Hip,Questionable
2016,11,Ankle,Questionable
2016,11,Ankle,Questionable
2016,11,Ankle,Questionable
2016,11,Foot,Questionable
2016,11,Chest,Out
2016,11,Back,Out
2016,11,Knee,Out
2016,11,Fibula,Questionable
2016,11,Toe,Questionable
2016,11,Hamstring,Out
2016,11,Leg,Questionable
2016,11,Calf,Questionable
2016,11,Calf,Out
2016,11,Knee,Out
2016,11,Back,Questionable
2016,11,Knee,Questionable
2016,11,Ankle,Questionable
2016,11,Ankle,Questionable
2016,11,Knee,Questionable
2016,11,Shoulder,Questionable
2016,11,Hamstring,Out
2016,11,Hamstring,Questionable
2016,11,Back,Questionable
2016,11,Groin,Questionable
2016,11,Quadricep,Questionable
2016,11,Pectoral,Out
2016,11,Foot,Out
2016,11,Groin,Out
2016,11,Shoulder,Out
2016,11,Knee,Out
2016,11,Ankle,Out
2016,11,Knee,Questionable
2016,11,Shoulder,Questionable
2016,11,Knee,Out
2016,11,Hamstring,Out
2016,11,Knee,Out
2016,11,Knee,Questionable
2016,11,Concussion,Out
2016,11,Foot,Out
2016,11,Hip,Questionable
2016,11,Ankle,Questionable
2016,11,Shoulder,Questionable
2016,11,Ankle,Questionable
2016,11,Back,Questionable
2016,12,Foot,Questionable
2016,12,Groin,Questionable
2016,12,Hamstring,Questionable
2016,12,Groin,Questionable
2016,12,Shoulder,Questionable
2016,12,Foot,Questionable
2016,12,Hip,Questionable
2016,12,Shoulder,Questionable
2016,12,Hamstring,Questionable
2016,12,Shoulder,Questionable
2016,12,Foot,Questionable
2016,12,Thigh,Doubtful
2016,12,Shoulder,Questionable
2016,12,Ankle,Out
2016,12,Back,Doubtful
2016,12,Thigh,Out
2016,12,Back,Questionable
2016,12,Shoulder,Questionable
2016,12,Ankle,Questionable
2016,12,Foot,Out
2016,12,Shoulder,Doubtful
2016,12,Knee,Questionable
2016,12,Hamstring,Out
2016,12,Back,Questionable
2016,12,Illness,Questionable
2016,12,Thumb,Questionable
2016,12,Foot,Questionable
2016,12,Knee,Out
2016,12,Foot,Out
2016,12,Ankle,Questionable
2016,12,Knee,Questionable
2016,12,Chest,Questionable
